Court_State,Court_District,Case_Type,Count,Mapping,As_Of_Date
Rajasthan,Alwar,CIVIL MISC. NON CONNECTED (38),557,Civil,22-05-2023
Rajasthan,Alwar,CIVIL MISC.(NOT RELATED),1,Civil,02-05-2023
Rajasthan,Alwar,CIVIL MISC./41,136,Civil,05-04-2023
Rajasthan,Alwar,CIVIL MISS. NO. 46,678,Civil,22-02-2023
Rajasthan,Alwar,CIVIL REGULAR APPEAL,572,Civil,06-09-2023
Rajasthan,Alwar,CIVIL REVISION,30,Civil,08-05-2023
Rajasthan,Alwar,CIVIL SUIT,7959,Civil,22-02-2023
Rajasthan,Alwar,CM,184,Civil,30-09-2022
Rajasthan,Alwar,COMPLAINT,11154,Criminal,29-05-2022
Rajasthan,Alwar,COMPLAINT CASE,6659,Criminal,18-02-2023
Rajasthan,Alwar,CONTEMPT,155,Civil,04-08-2023
Rajasthan,Alwar,CR APP,917,Criminal,11-02-2022
Rajasthan,Alwar,CR APP.,61,Criminal,08-09-2023
Rajasthan,Alwar,CR APP..,3,Criminal,10-01-2023
Rajasthan,Alwar,CR MISC,495,Criminal,09-06-2023
Rajasthan,Alwar,CR MISC.,5132,Criminal,21-08-2022
Rajasthan,Alwar,CR PC 107,6,Criminal,04-07-2022
Rajasthan,Alwar,CR. APPEAL,939,Criminal,30-11-2021
Rajasthan,Alwar,CR. CASE COMPLAINT (P),3,Criminal,07-11-2022
Rajasthan,Alwar,CR. MISC. CASES,17073,Criminal,30-12-2022
Rajasthan,Alwar,CR. REG. CASE,48176,Criminal,04-12-2022
Rajasthan,Alwar,CR. REVISION,1249,Criminal,13-04-2022
Rajasthan,Alwar,CR.APP.,289,Criminal,08-11-2022
Rajasthan,Alwar,CR.MISC.,8611,Criminal,06-11-2022
Rajasthan,Alwar,CR.REG.,45699,Criminal,19-11-2021
Rajasthan,Alwar,CR.REV.,2362,Criminal,29-03-2022
Rajasthan,Alwar,CRI. BAIL APPLN.,21,Criminal,04-02-2022
Rajasthan,Alwar,CRIMINAL MISLANEOUS,45,Criminal,05-06-2022
Rajasthan,Alwar,CS,6988,Civil,29-03-2023
Rajasthan,Alwar,D.V.,93,Criminal,22-10-2022
Rajasthan,Alwar,DOMESTIC VIOLENCE ACT,35,Criminal,25-10-2022
Rajasthan,Alwar,DRA,318,Civil,31-12-2021
Rajasthan,Alwar,DRC - DRA CASE,52,Civil,18-12-2022
Rajasthan,Alwar,DVA,40,Criminal,17-08-2022
Rajasthan,Alwar,ELE.PET.,212,Civil,27-06-2023
Rajasthan,Alwar,EX,3128,Civil,03-07-2023
Rajasthan,Alwar,EX.,3056,Civil,03-07-2022
Rajasthan,Alwar,EXE,510,Civil,14-07-2022
Rajasthan,Alwar,EXECUITION CASES,2,Civil,12-06-2022
Rajasthan,Alwar,EXECUTION,4219,Civil,13-01-2023
Rajasthan,Alwar,F R,1315,Criminal,07-12-2021
Rajasthan,Alwar,F.CLAIM,45,Criminal,15-08-2023
Rajasthan,Alwar,F.R,1909,Criminal,06-03-2022
Rajasthan,Alwar,F.R.,15178,Criminal,09-02-2023
Rajasthan,Alwar,FAMILY MAIN CASE,4467,Civil,30-12-2022
Rajasthan,Alwar,FAMILY MISC. CASE,496,Civil,24-08-2022
Rajasthan,Alwar,FINAL REPORT,13125,Criminal,06-10-2022
Rajasthan,Alwar,FR,2,Criminal,19-03-2023
Rajasthan,Alwar,GUARDIANSHIP,12,Civil,17-06-2023
Rajasthan,Alwar,GW  ACT.,27,Civil,19-11-2021
Rajasthan,Alwar,GW ACT,50,Civil,01-09-2022
Rajasthan,Alwar,GW ACT.,101,Civil,25-02-2023
Rajasthan,Alwar,H M A,13,Civil,28-05-2023
Rajasthan,Alwar,H MA,480,Civil,10-10-2023
Rajasthan,Alwar,HA  MAINT.ACT.,7,Civil,03-08-2023
Rajasthan,Alwar,HA MAINT.ACT.,11,Civil,09-05-2023
Rajasthan,Alwar,HMA,2551,Civil,24-07-2023
Rajasthan,Alwar,HMA-24,156,Civil,30-12-2022
Rajasthan,Alwar,I,59,Other,20-04-2022
Rajasthan,Alwar,ITM,26,Civil,05-09-2023
Rajasthan,Alwar,ITR,93,Civil,28-01-2022
Rajasthan,Alwar,J. J. ACT.,933,Criminal,14-07-2023
Rajasthan,Alwar,LABOUR / INDUSTRIAL MAIN CASE,326,Civil,08-07-2022
Rajasthan,Alwar,LABOUR / INDUSTRIAL MISC. CASE,103,Civil,31-12-2021
Rajasthan,Alwar,LABOUR/ INDUSTRIAL APPEALS,2,Civil,27-06-2023
Rajasthan,Alwar,LAND ACQUISITION CASE,42,Civil,09-08-2023
Rajasthan,Alwar,LCC,84,Civil,16-06-2023
Rajasthan,Alwar,LCM,1,Civil,28-05-2023
Rajasthan,Alwar,LCR,1409,Civil,12-11-2022
Rajasthan,Alwar,M/S. SHRI RAM CITY UNION FIN.L,2,Other,30-05-2022
Rajasthan,Alwar,MACT,871,Civil,13-01-2023
Rajasthan,Alwar,MACT EXE,1,Civil,14-04-2022
Rajasthan,Alwar,MACT MAIN,3635,Civil,13-04-2022
Rajasthan,Alwar,MACT MISC,1070,Civil,09-10-2023
Rajasthan,Alwar,MISE,41,Civil,31-01-2023
Rajasthan,Alwar,N.I.ACT,309,Criminal,10-04-2022
Rajasthan,Alwar,OBJ.PET.,4,Civil,27-08-2022
Rajasthan,Alwar,OTH. SES. CASE,1,Criminal,23-05-2022
Rajasthan,Alwar,PROB,2,Civil,04-10-2023
Rajasthan,Alwar,PROBATE CASE,4,Civil,06-12-2022
Rajasthan,Alwar,PROBATEE,9,Civil,08-11-2022
Rajasthan,Alwar,R.C.EXECUTION,176,Civil,20-04-2022
Rajasthan,Alwar,REFERANCE,1378,Civil,20-02-2022
Rajasthan,Alwar,RENT CASE,291,Civil,18-07-2023
Rajasthan,Alwar,RENT CONTROL,821,Civil,06-04-2023
Rajasthan,Alwar,RENT M. /41,86,Civil,12-11-2022
Rajasthan,Alwar,RENT M.46,328,Civil,25-09-2023
Rajasthan,Alwar,SESSION CASE,3084,Criminal,22-10-2022
Rajasthan,Alwar,SESSIONS,3309,Criminal,04-04-2023
Rajasthan,Alwar,SUCC. ACT.,129,Civil,20-09-2022
Rajasthan,Alwar,SUCC.ACT.,220,Civil,28-10-2023
Rajasthan,Alwar,SUCESSION CERTIFICATE CASES,29,Civil,26-08-2023
Rajasthan,Alwar,SUMMON CASE,8714,Criminal,29-10-2022
Rajasthan,Alwar,WARRANT CASE,8457,Criminal,21-03-2023
Rajasthan,Alwar,WARRANT CASES,650,Criminal,03-07-2023
Rajasthan,Alwar,YADDAST,10,Criminal,10-03-2022
Rajasthan,Alwar,YADDASTA,42,Criminal,24-03-2023
Rajasthan,Ganganagar,163 A M.V.ACT.,19,Civil,09-12-2022
Rajasthan,Ganganagar,166 AND140 MACT,60,Civil,03-10-2022
Rajasthan,Ganganagar,ARBITRATION ACT,26,Civil,27-04-2023
Rajasthan,Ganganagar,BAIL,591,Criminal,14-06-2022
Rajasthan,Ganganagar,BAIL APPLICATION,6624,Criminal,26-03-2022
Rajasthan,Ganganagar,C.O,821,Civil,05-10-2023
Rajasthan,Ganganagar,CA,724,Civil,11-08-2023
Rajasthan,Ganganagar,CIVIL MIS.,247,Civil,28-05-2023
Rajasthan,Ganganagar,CIVIL MIS. OTHER,23,Civil,10-09-2022
Rajasthan,Ganganagar,CIVIL MISC,3984,Civil,29-04-2022
Rajasthan,Ganganagar,CIVIL MISC (NR),752,Civil,19-05-2022
Rajasthan,Ganganagar,CIVIL MISC. APPEAL,318,Civil,07-10-2022
Rajasthan,Ganganagar,CIVIL MISC. CONNECTED (41),3038,Civil,17-07-2023
Rajasthan,Ganganagar,CIVIL MISC. NON CONNECTED (38),877,Civil,09-10-2022
Rajasthan,Ganganagar,CIVIL REGULAR APPEAL,456,Civil,27-11-2022
Rajasthan,Ganganagar,CIVIL REVISION,146,Civil,23-11-2022
Rajasthan,Ganganagar,CIVIL SUIT,3568,Civil,10-10-2023
Rajasthan,Ganganagar,CM,2253,Civil,10-10-2022
Rajasthan,Ganganagar,CM (CIVIL),372,Civil,05-10-2023
Rajasthan,Ganganagar,CM (EX),180,Civil,02-01-2022
Rajasthan,Ganganagar,CM (OTHER CIVIL),145,Civil,10-05-2023
Rajasthan,Ganganagar,CM (OTHER EX),5,Civil,10-06-2023
Rajasthan,Ganganagar,CM(OTHER),373,Civil,11-03-2022
Rajasthan,Ganganagar,CM(R),45,Civil,17-09-2022
Rajasthan,Ganganagar,CMA,529,Civil,01-06-2022
Rajasthan,Ganganagar,CO,9386,Civil,11-06-2023
Rajasthan,Ganganagar,COMP,1128,Criminal,28-01-2023
Rajasthan,Ganganagar,COMPLAINT,19324,Criminal,22-05-2022
Rajasthan,Ganganagar,CR,610,Civil,24-11-2021
Rajasthan,Ganganagar,CR. APPEAL,2742,Criminal,29-12-2021
Rajasthan,Ganganagar,CR. M(C),59,Criminal,15-04-2022
Rajasthan,Ganganagar,CR. MISC. CASES,22023,Criminal,30-03-2022
Rajasthan,Ganganagar,CR. REG. CASE,47833,Criminal,30-08-2022
Rajasthan,Ganganagar,CR. REVISION,2285,Criminal,21-05-2022
Rajasthan,Ganganagar,CR.APL,365,Criminal,25-08-2022
Rajasthan,Ganganagar,CR.M,8156,Criminal,06-12-2021
Rajasthan,Ganganagar,CR.MIS,5743,Criminal,17-08-2022
Rajasthan,Ganganagar,CR.MIS. OTHER,3,Criminal,17-12-2022
Rajasthan,Ganganagar,CR.O,13281,Criminal,10-10-2023
Rajasthan,Ganganagar,CR.REV,324,Criminal,13-04-2022
Rajasthan,Ganganagar,CRI. MISC.,1507,Criminal,26-06-2022
Rajasthan,Ganganagar,CRLA,2883,Criminal,01-12-2021
Rajasthan,Ganganagar,CRLMP,4107,Criminal,05-05-2022
Rajasthan,Ganganagar,CRLO,40126,Criminal,21-08-2022
Rajasthan,Ganganagar,CRLR,2872,Criminal,31-12-2022
Rajasthan,Ganganagar,CRO,14017,Criminal,01-08-2022
Rajasthan,Ganganagar,CRO DC,7,Criminal,18-06-2022
Rajasthan,Ganganagar,CROP,200,Criminal,18-07-2022
Rajasthan,Ganganagar,DRC,1417,Civil,06-02-2022
Rajasthan,Ganganagar,DRC - DRA CASE,310,Civil,20-06-2022
Rajasthan,Ganganagar,E.C.ACTCASES,133,Civil,15-05-2022
Rajasthan,Ganganagar,ELEC. PET.,5,Civil,09-05-2023
Rajasthan,Ganganagar,ELECTRICTY ACT CASES,9,Criminal,28-03-2023
Rajasthan,Ganganagar,EX(LABOUR),4,Civil,29-07-2022
Rajasthan,Ganganagar,EXECUTION,6550,Civil,21-04-2022
Rajasthan,Ganganagar,FAMILY MAIN CASE,3879,Civil,15-10-2023
Rajasthan,Ganganagar,FAMILY MISC. CASE,374,Civil,14-01-2022
Rajasthan,Ganganagar,FINAL REPORT,8905,Criminal,28-03-2023
Rajasthan,Ganganagar,FR,9190,Criminal,18-03-2023
Rajasthan,Ganganagar,GW ACT,568,Civil,08-07-2022
Rajasthan,Ganganagar,H.M.ACT,1563,Civil,10-01-2022
Rajasthan,Ganganagar,HM ACT,840,Civil,04-11-2023
Rajasthan,Ganganagar,I T R,181,Civil,13-01-2022
Rajasthan,Ganganagar,L C C,57,Civil,09-05-2022
Rajasthan,Ganganagar,L C R,176,Civil,11-01-2022
Rajasthan,Ganganagar,LABOUR / INDUSTRIAL MAIN CASE,115,Civil,08-10-2023
Rajasthan,Ganganagar,LABOUR / INDUSTRIAL MISC. CASE,17,Civil,23-03-2023
Rajasthan,Ganganagar,LABOUR MISC.,2,Civil,28-05-2022
Rajasthan,Ganganagar,M.A.C.T (MISC.),6,Civil,22-05-2023
Rajasthan,Ganganagar,M.A.C.T 140,458,Civil,20-03-2023
Rajasthan,Ganganagar,M.A.C.T 163 A,20,Civil,30-06-2022
Rajasthan,Ganganagar,M.A.C.T.140,112,Civil,14-11-2021
Rajasthan,Ganganagar,MACT (140 MVA),345,Civil,01-06-2022
Rajasthan,Ganganagar,MACT (166 MVA),478,Civil,12-06-2022
Rajasthan,Ganganagar,MACT MAIN,1121,Civil,17-04-2023
Rajasthan,Ganganagar,MACT MISC,520,Civil,14-01-2023
Rajasthan,Ganganagar,MACT166,1984,Civil,15-02-2022
Rajasthan,Ganganagar,NDPS ACT,2,Criminal,16-04-2022
Rajasthan,Ganganagar,NDPS ACT CASES,41,Criminal,26-12-2021
Rajasthan,Ganganagar,NON R CIVIL MISC,7,Civil,27-07-2023
Rajasthan,Ganganagar,P.C.,488,Criminal,10-01-2023
Rajasthan,Ganganagar,PC,3,Criminal,03-11-2023
Rajasthan,Ganganagar,PRIVATE COMPLAIN,527,Criminal,25-11-2022
Rajasthan,Ganganagar,RC,473,Civil,28-03-2022
Rajasthan,Ganganagar,RCA,111,Civil,30-12-2022
Rajasthan,Ganganagar,RENT APPEAL,64,Civil,11-12-2022
Rajasthan,Ganganagar,RENT CASE,216,Civil,17-03-2023
Rajasthan,Ganganagar,SC,1795,Criminal,13-06-2022
Rajasthan,Ganganagar,SESSION CASE,2876,Criminal,19-04-2023
Rajasthan,Ganganagar,SESSIONS CASES,789,Criminal,09-08-2022
Rajasthan,Ganganagar,SUCCESSION ACT,166,Civil,08-11-2023
Rajasthan,Ganganagar,WC ACT,62,Criminal,30-09-2023
Rajasthan,Jaipur District,CR. REG. CASE,34821,Criminal,20-01-2022
Rajasthan,Jaipur District,REG. CRI. CASE,30449,Criminal,12-10-2023
Rajasthan,Jaipur District,CLAIM CASES,8571,Civil,08-11-2023
Rajasthan,Jaipur District,CIVIL SUIT,7694,Civil,15-07-2022
Rajasthan,Jaipur District,FR,6982,Criminal,19-12-2021
Rajasthan,Jaipur District,CR. MISC. CASES,6834,Criminal,26-08-2023
Rajasthan,Jaipur District,REG. CIVIL SUIT,6650,Civil,25-06-2022
Rajasthan,Jaipur District,MACT MAIN,6570,Civil,06-03-2022
Rajasthan,Jaipur District,FINAL REPORT,5481,Criminal,06-11-2022
Rajasthan,Jaipur District,CIVIL MISC. CONNECTED (41),4697,Civil,13-07-2022
Rajasthan,Jaipur District,CIVIL MISC,4391,Civil,02-05-2022
Rajasthan,Jaipur District,SESSION CASE,3786,Criminal,19-05-2023
Rajasthan,Jaipur District,EXECUTION,3681,Civil,08-04-2022
Rajasthan,Jaipur District,CRIMINAL MISLANEOUS,2714,Criminal,11-01-2022
Rajasthan,Jaipur District,EXECUITION CASES,2457,Civil,19-05-2022
Rajasthan,Jaipur District,MACT EXE,1694,Civil,06-11-2022
Rajasthan,Jaipur District,CRI. REV APP.,1468,Criminal,07-11-2023
Rajasthan,Jaipur District,NI ACT,1400,Criminal,29-12-2021
Rajasthan,Jaipur District,CR. REVISION,1373,Criminal,12-09-2022
Rajasthan,Jaipur District,CR. APPEAL,1360,Criminal,06-05-2022
Rajasthan,Jaipur District,CRI. APPEAL,1104,Criminal,03-11-2023
Rajasthan,Jaipur District,COMPLAINT,977,Criminal,14-11-2022
Rajasthan,Jaipur District,CRA,794,Civil,04-02-2023
Rajasthan,Jaipur District,FAMILY MAIN CASE,789,Civil,24-01-2022
Rajasthan,Jaipur District,CIVIL REGULAR APPEAL,692,Civil,27-02-2023
Rajasthan,Jaipur District,LAND ACQUISTAION CASES,619,Civil,25-04-2022
Rajasthan,Jaipur District,CR. CASE COMPLAINT (P),585,Criminal,11-03-2023
Rajasthan,Jaipur District,CMA,573,Civil,09-04-2023
Rajasthan,Jaipur District,MATRIMONIAL CASE,513,Civil,23-12-2022
Rajasthan,Jaipur District,OTH. SES. CASE,463,Other,09-06-2022
Rajasthan,Jaipur District,CONTEMPT PROCEEDINGS,444,Other,10-07-2023
Rajasthan,Jaipur District,CIVIL MISC. APPEAL,402,Civil,03-06-2022
Rajasthan,Jaipur District,CRI. CASE,357,Criminal,20-07-2023
Rajasthan,Jaipur District,BAIL APPLICATION,332,Criminal,31-08-2022
Rajasthan,Jaipur District,CR. CASE COMPLAINT (O),324,Criminal,10-06-2023
Rajasthan,Jaipur District,CIVIL MISC. NON CONNECTED (38),307,Civil,13-08-2023
Rajasthan,Jaipur District,CR. MISC.,274,Criminal,17-05-2022
Rajasthan,Jaipur District,LAND ACQUISITION CASE,266,Civil,03-12-2021
Rajasthan,Jaipur District,MISLANEOUS,253,Other,19-06-2023
Rajasthan,Jaipur District,EXCISE ACT,248,Criminal,02-05-2023
Rajasthan,Jaipur District,CIVIL EXE,217,Civil,17-02-2022
Rajasthan,Jaipur District,DOMESTIC VIOLENCE ACT 2005,202,Criminal,09-04-2023
Rajasthan,Jaipur District,RAJ EXE ACT,184,Criminal,23-04-2023
Rajasthan,Jaipur District,HINDU MARRIAGE,175,Civil,22-04-2022
Rajasthan,Jaipur District,"INJUNCTION O-39 , R1, 2",174,Civil,06-03-2023
Rajasthan,Jaipur District,MONEY SUIT,134,Civil,10-05-2023
Rajasthan,Jaipur District,HM ACT,130,Civil,10-08-2023
Rajasthan,Jaipur District,MACT MISC,119,Civil,07-11-2023
Rajasthan,Jaipur District,ELECT. PETN,91,Other,25-09-2022
Rajasthan,Jaipur District,SUCESSION CERTIFICATE CASES,87,Civil,12-05-2022
Rajasthan,Jaipur District,SPL. CRI. C.B.I. CASES,63,Criminal,29-03-2023
Rajasthan,Jaipur District,PROBATE CASE,54,Civil,18-11-2021
Rajasthan,Jaipur District,INJUNCTION O39  R1 2,51,Civil,11-10-2023
Rajasthan,Jaipur District,RESTORATIO OF SUITS,47,Civil,20-05-2022
Rajasthan,Jaipur District,RESTORE OF SUITS,47,Civil,17-09-2023
Rajasthan,Jaipur District,CIVIL MISC.(NOT RELATED),40,Civil,19-10-2023
Rajasthan,Jaipur District,FAMILY MISC. CASE,37,Civil,17-03-2022
Rajasthan,Jaipur District,LAND REF.,36,Civil,13-11-2023
Rajasthan,Jaipur District,CRI. BAIL APPLN.,35,Criminal,11-09-2022
Rajasthan,Jaipur District,D.R.A.,27,Civil,18-05-2022
Rajasthan,Jaipur District,PAUPER APPLICATION,26,Civil,22-01-2022
Rajasthan,Jaipur District,ARMS ACT,23,Criminal,13-07-2023
Rajasthan,Jaipur District,CONTEMPT PROC,23,Other,20-07-2023
Rajasthan,Jaipur District,CIVIL REVISION,18,Civil,17-01-2023
Rajasthan,Jaipur District,RESTO. OF SUITS,15,Civil,31-12-2021
Rajasthan,Jaipur District,GUARDIANSHIP,13,Civil,17-03-2022
Rajasthan,Jaipur District,RAJ FOREST ACT,13,Other,29-03-2023
Rajasthan,Jaipur District,SETT  SIDE EXPARTE,13,Civil,17-10-2022
Rajasthan,Jaipur District,CRI. M.A.,12,Criminal,07-02-2023
Rajasthan,Jaipur District,SETASIDE EX ORDER,11,Civil,27-06-2022
Rajasthan,Jaipur District,GUARDIAN & WARDS CASE,10,Civil,07-12-2022
Rajasthan,Jaipur District,INJUNCTION,10,Civil,17-12-2021
Rajasthan,Jaipur District,COPY RIGHT ACT,8,Other,21-02-2022
Rajasthan,Jaipur District,MV ACT,8,Civil,20-12-2022
Rajasthan,Jaipur District,OTHER MISC. CRI. APPLN.,8,Criminal,13-04-2023
Rajasthan,Jaipur District,ARBITRATION R.D.,6,Civil,25-06-2022
Rajasthan,Jaipur District,DECLARATIVCE SUIT,6,Civil,04-10-2023
Rajasthan,Jaipur District,MAINTAINANCE,6,Civil,26-10-2022
Rajasthan,Jaipur District,MISC CASES,6,Civil,16-12-2022
Rajasthan,Jaipur District,"MISC CASES A) O-9 , R-4  B) O-9, R-9 C) U/S 47CPC",6,Civil,19-11-2022
Rajasthan,Jaipur District,PFA ACT,6,Criminal,24-12-2021
Rajasthan,Jaipur District,SUCCESSION,6,Civil,13-07-2022
Rajasthan,Jaipur District,C.APPLN.,5,Other,03-07-2023
Rajasthan,Jaipur District,RAJ MUNCIPALTIES ACT,5,Criminal,04-07-2023
Rajasthan,Jaipur District,RESTORATION OF SUITS,5,Civil,25-04-2022
Rajasthan,Jaipur District,"RESTORATION OF SUITS 0-9 R-4 , 0-9 , R -9",5,Civil,12-03-2023
Rajasthan,Jaipur District,SETTING  ASIDE EXPARTE ORDER 0-9 - R -13,5,Civil,06-10-2022
Rajasthan,Jaipur District,"ISSUANCE OF COMMISON 0-26 , R -2 , 9 , 13",4,Civil,01-07-2023
Rajasthan,Jaipur District,REGULAR PETITION,4,Other,04-05-2023
Rajasthan,Jaipur District,ANTICIPATORY BAIL,3,Criminal,15-02-2023
Rajasthan,Jaipur District,APPEAL -MISC,3,Other,07-04-2023
Rajasthan,Jaipur District,BAIL,3,Criminal,13-08-2022
Rajasthan,Jaipur District,CFA,3,Other,28-03-2023
Rajasthan,Jaipur District,CROSS SUIT,3,Civil,23-11-2022
Rajasthan,Jaipur District,DRC - DRA CASE,3,Other,19-12-2022
Rajasthan,Jaipur District,FINAL DECREE,3,Civil,12-06-2023
Rajasthan,Jaipur District,L.A,3,Civil,16-12-2021
Rajasthan,Jaipur District,REGULAR BAIL,3,Criminal,17-04-2023
Rajasthan,Jaipur District,REVIEW/RECALL PET. U/S-114CPC,3,Civil,18-03-2023
Rajasthan,Jaipur District,SMALL CASES,3,Other,17-05-2022
Rajasthan,Jaipur District,AMENDENT OF PLEADINGS -0-6-R-17,2,Civil,18-07-2022
Rajasthan,Jaipur District,ELE. PETT.,2,Other,29-09-2023
Rajasthan,Jaipur District,EXPLOSIVE ACT,2,Criminal,31-01-2023
Rajasthan,Jaipur District,"ORDER NO.21 RULE 97,98,101",2,Civil,23-05-2023
Rajasthan,Jaipur District,PARTION SUIT / TITLE PARTION SUIT,2,Civil,14-09-2022
Rajasthan,Jaipur District,"RECALL OF WITNESS -0-18 , R-17",2,Civil,07-10-2022
Rajasthan,Jaipur District,RESTO OF SUITS,2,Civil,21-07-2023
Rajasthan,Jaipur District,REVIEW APPLICATION,2,Civil,09-12-2021
Rajasthan,Jaipur District,SUIT FOR PERPERTUAL INJECTION,2,Civil,09-06-2022
Rajasthan,Jaipur District,SUIT FOR SPECIAL PERFORMANCE OF CONTRACT,2,Civil,28-02-2022
Rajasthan,Jaipur District,ADMINISTRATIVE SUITE,1,Civil,10-08-2022
Rajasthan,Jaipur District,"APPOINTMENT OF GUARDINA FOR MINOR O-32 , R-3",1,Civil,27-12-2022
Rajasthan,Jaipur District,"APPOINTMENT OF RECIVER 0-40, R",1,Civil,08-10-2022
Rajasthan,Jaipur District,COMPROMISE PETITIONER 0-23 R-3,1,Civil,28-07-2022
Rajasthan,Jaipur District,CR.APP.,1,Criminal,22-08-2023
Rajasthan,Jaipur District,E.C.ACT.SPL.CASE,1,Other,01-03-2023
Rajasthan,Jaipur District,EVICTION SUIT(U/S BBC ACT/ U/S 111 TP ACT),1,Civil,18-08-2023
Rajasthan,Jaipur District,INDIAN PENAL CODE (IPC),1,Criminal,24-05-2023
Rajasthan,Jaipur District,MESNE PROFIT,1,Civil,02-08-2023
Rajasthan,Jaipur District,"MESNS PROFIT 0-34 , R-10A",1,Civil,16-10-2023
Rajasthan,Jaipur District,MINNING ACT,1,Other,29-10-2023
Rajasthan,Jaipur District,NDPS ACT,1,Criminal,22-07-2022
Rajasthan,Jaipur District,NDPS CREI. REVN.,1,Criminal,03-09-2023
Rajasthan,Jaipur District,RENT SUIT,1,Civil,21-12-2021
Rajasthan,Jaipur District,REVIEW RECALL PET,1,Other,15-06-2022
Rajasthan,Jaipur District,SPL.CIV. SUIT,1,Civil,12-09-2022
Rajasthan,Jaipur District,SUBSTITUTION 0-22 R -3 & 4,1,Civil,12-08-2023
Rajasthan,Jaipur District,SUIT OF ENCHORMENT,1,Civil,16-01-2023
Rajasthan,Jaipur District,"WITHDRAWAL OF SUITS 0-23 , R1",1,Civil,06-02-2022
